landmark_id,class,frame_id,x1,y1,x2,y2
landmark_1718,car,frame_307,746,855,830,903
landmark_1719,car,frame_307,853,827,925,870
landmark_1720,house,frame_307,629,894,1049,1079
landmark_1721,house,frame_307,731,719,936,827
landmark_1722,house,frame_308,386,707,609,815
landmark_1723,car,frame_308,568,914,630,976
landmark_1724,car,frame_308,749,853,833,902
landmark_1725,house,frame_308,94,803,400,935
landmark_1726,car,frame_308,853,828,924,865
landmark_1727,car,frame_308,386,865,447,922
landmark_1728,house,frame_308,633,889,1045,1077
landmark_1729,house,frame_308,750,720,934,825
landmark_1730,house,frame_309,93,798,399,929
landmark_1731,car,frame_309,752,852,833,894
landmark_1732,car,frame_309,395,857,450,911
landmark_1733,house,frame_309,393,701,614,809
landmark_1734,car,frame_309,574,908,634,971
landmark_1735,car,frame_309,852,821,926,859
landmark_1736,house,frame_309,645,879,1039,1077
landmark_1737,house,frame_309,761,710,940,816
landmark_1738,house,frame_310,99,795,407,918
landmark_1739,car,frame_310,753,847,831,889
landmark_1740,house,frame_310,397,703,617,808
landmark_1741,car,frame_310,402,855,460,907
landmark_1742,car,frame_310,575,901,638,964
landmark_1743,car,frame_310,851,817,926,857
landmark_1744,house,frame_310,652,866,1038,1075
landmark_1745,house,frame_310,753,716,925,814
landmark_1746,car,frame_311,579,897,642,959
landmark_1747,house,frame_311,651,865,1037,1074
landmark_1748,house,frame_311,401,697,621,805
landmark_1749,car,frame_311,856,811,929,853
landmark_1750,house,frame_311,98,795,413,914
landmark_1751,car,frame_311,755,842,832,884
landmark_1752,car,frame_311,407,852,466,906
landmark_1753,house,frame_311,753,714,928,810
landmark_1754,car,frame_312,587,893,648,952
landmark_1755,house,frame_312,655,861,1038,1068
landmark_1756,house,frame_312,148,791,424,909
landmark_1757,car,frame_312,858,808,929,852
landmark_1758,house,frame_312,406,697,629,803
landmark_1759,car,frame_312,761,839,833,880
landmark_1760,car,frame_312,412,851,470,901
landmark_1761,house,frame_312,761,715,939,808
landmark_1762,house,frame_313,152,786,433,904
landmark_1763,car,frame_313,762,833,832,878
landmark_1764,house,frame_313,660,859,1039,1059
landmark_1765,car,frame_313,596,889,652,950
landmark_1766,house,frame_313,414,689,629,796
landmark_1767,car,frame_313,422,843,480,898
landmark_1768,car,frame_313,859,807,930,850
landmark_1769,house,frame_313,758,708,932,808
landmark_1770,house,frame_314,179,784,432,899
landmark_1771,car,frame_314,764,833,836,876
landmark_1772,house,frame_314,419,682,637,793
landmark_1773,car,frame_314,598,882,655,943
landmark_1774,car,frame_314,428,841,486,892
landmark_1775,house,frame_314,670,855,1038,1041
landmark_1776,car,frame_314,860,806,931,846
landmark_1777,house,frame_314,773,708,937,807
landmark_1778,house,frame_315,166,779,445,896
landmark_1779,car,frame_315,599,877,659,940
landmark_1780,house,frame_315,420,684,637,790
landmark_1781,car,frame_315,432,838,488,887
landmark_1782,car,frame_315,767,830,835,872
landmark_1783,car,frame_315,861,803,929,842
landmark_1784,house,frame_315,677,855,1030,1027
landmark_1785,house,frame_315,775,708,937,804
landmark_1786,house,frame_315,1676,651,1920,722
landmark_1787,house,frame_315,134,803,448,906
landmark_1788,house,frame_316,186,777,447,890
landmark_1789,car,frame_316,604,873,662,933
landmark_1790,house,frame_316,434,684,642,785
landmark_1791,car,frame_316,439,834,493,883
landmark_1792,house,frame_316,678,848,1033,1016
landmark_1793,car,frame_316,770,829,836,865
landmark_1794,car,frame_316,861,799,928,836
landmark_1795,house,frame_316,1108,831,1508,995
landmark_1796,house,frame_316,776,710,936,800
landmark_1797,house,frame_316,1666,650,1920,724
landmark_1798,house,frame_317,160,775,449,888
landmark_1799,car,frame_317,615,870,666,928
landmark_1800,house,frame_317,439,683,642,783
landmark_1801,car,frame_317,772,827,840,865
landmark_1802,house,frame_317,683,843,1031,1008
landmark_1803,car,frame_317,446,830,496,879
landmark_1804,car,frame_317,862,791,930,832
landmark_1805,house,frame_317,1099,827,1503,985
landmark_1806,house,frame_317,775,705,937,794
landmark_1807,house,frame_318,442,683,638,785
landmark_1808,house,frame_318,189,776,451,886
landmark_1809,car,frame_318,619,867,668,925
landmark_1810,car,frame_318,454,829,505,878
landmark_1811,car,frame_318,771,824,844,864
landmark_1812,car,frame_318,862,792,928,829
landmark_1813,house,frame_318,687,846,1031,1003
landmark_1814,house,frame_318,1361,848,1491,980
landmark_1815,house,frame_318,1270,840,1493,982
landmark_1816,house,frame_318,770,705,938,794
landmark_1817,house,frame_318,1115,834,1492,979
landmark_1818,house,frame_319,213,775,457,881
landmark_1819,house,frame_319,449,682,645,779
landmark_1820,car,frame_319,621,861,673,918
landmark_1821,car,frame_319,775,817,842,858
landmark_1822,car,frame_319,455,827,511,877
landmark_1823,house,frame_319,696,836,1035,998
landmark_1824,car,frame_319,865,788,928,828
landmark_1825,house,frame_319,1105,820,1484,970
landmark_1826,house,frame_319,1355,848,1485,979
landmark_1827,house,frame_319,788,696,945,793
landmark_1828,house,frame_320,451,683,646,782
landmark_1829,car,frame_320,622,853,677,912
landmark_1830,house,frame_320,196,771,472,880
landmark_1831,car,frame_320,775,812,842,853
landmark_1832,car,frame_320,466,824,517,871
landmark_1833,house,frame_320,695,832,1032,989
landmark_1834,house,frame_320,1108,821,1477,968
landmark_1835,car,frame_320,866,787,930,826
landmark_1836,house,frame_320,1652,645,1912,719
landmark_1837,car,frame_321,626,849,683,909
landmark_1838,house,frame_321,460,679,649,775
landmark_1839,car,frame_321,469,818,523,863
landmark_1840,house,frame_321,216,767,472,876
landmark_1841,car,frame_321,775,810,849,851
landmark_1842,house,frame_321,1110,822,1466,957
landmark_1843,car,frame_321,865,788,934,823
landmark_1844,house,frame_321,699,830,1032,982
landmark_1845,house,frame_321,984,1018,1531,1080
landmark_1846,house,frame_321,1642,648,1914,710
landmark_1847,car,frame_322,629,848,687,907
landmark_1848,house,frame_322,463,676,650,777
landmark_1849,house,frame_322,1112,812,1462,951
landmark_1850,house,frame_322,211,766,480,869
landmark_1851,car,frame_322,474,817,526,860
landmark_1852,car,frame_322,779,807,846,848
landmark_1853,car,frame_322,866,784,935,822
landmark_1854,house,frame_322,965,1008,1518,1080
landmark_1855,house,frame_322,700,829,1032,969
landmark_1856,house,frame_323,464,675,655,772
landmark_1857,house,frame_323,1110,808,1457,947
landmark_1858,car,frame_323,637,846,688,899
landmark_1859,car,frame_323,482,815,530,855
landmark_1860,car,frame_323,779,805,846,844
landmark_1861,house,frame_323,249,764,486,864
landmark_1862,house,frame_323,912,995,1497,1080
landmark_1863,car,frame_323,870,783,931,815
landmark_1864,house,frame_323,706,812,1031,964
landmark_1865,house,frame_323,1614,752,1920,919
landmark_1866,house,frame_323,780,705,943,788
landmark_1867,house,frame_324,469,677,650,771
landmark_1868,car,frame_324,643,844,692,896
landmark_1869,house,frame_324,1101,807,1447,940
landmark_1870,house,frame_324,910,991,1492,1080
landmark_1871,house,frame_324,234,763,485,859
landmark_1872,car,frame_324,484,811,536,854
landmark_1873,car,frame_324,871,781,931,813
landmark_1874,car,frame_324,788,805,848,838
landmark_1875,house,frame_324,1322,818,1445,941
landmark_1876,house,frame_324,725,810,1030,961
landmark_1877,house,frame_324,786,705,943,789
landmark_1878,house,frame_325,913,982,1492,1080
landmark_1879,house,frame_325,469,675,663,772
landmark_1880,car,frame_325,644,838,693,893
landmark_1881,house,frame_325,1090,803,1438,940
landmark_1882,house,frame_325,244,759,493,859
landmark_1883,car,frame_325,870,774,929,808
landmark_1884,car,frame_325,788,802,847,836
landmark_1885,car,frame_325,492,808,537,851
landmark_1886,house,frame_325,725,809,1028,955
landmark_1887,house,frame_325,790,698,938,780
landmark_1888,house,frame_326,907,975,1460,1079
landmark_1889,car,frame_326,646,833,697,887
landmark_1890,house,frame_326,1095,801,1434,935
landmark_1891,house,frame_326,248,758,492,858
landmark_1892,house,frame_326,476,670,666,771
landmark_1893,car,frame_326,871,774,933,806
landmark_1894,car,frame_326,789,801,849,834
landmark_1895,car,frame_326,495,805,543,849
landmark_1896,house,frame_326,716,818,1020,950
landmark_1897,house,frame_326,0,839,341,1031
landmark_1898,house,frame_326,790,700,949,786
landmark_1899,house,frame_326,1613,646,1836,714
landmark_1900,house,frame_326,1562,740,1908,891
landmark_1901,house,frame_327,909,969,1454,1080
landmark_1902,car,frame_327,648,828,701,886
landmark_1903,house,frame_327,484,670,662,765
landmark_1904,house,frame_327,1098,795,1426,931
landmark_1905,car,frame_327,873,770,932,805
landmark_1906,house,frame_327,249,757,500,852
landmark_1907,car,frame_327,794,798,848,828
landmark_1908,car,frame_327,498,805,552,849
landmark_1909,house,frame_327,724,814,1021,943
landmark_1910,house,frame_327,0,835,336,1020
landmark_1911,house,frame_327,796,701,951,775
landmark_1912,house,frame_328,909,960,1454,1080
landmark_1913,car,frame_328,652,826,706,882
landmark_1914,house,frame_328,486,671,671,762
landmark_1915,house,frame_328,267,754,503,851
landmark_1916,house,frame_328,1099,794,1418,917
landmark_1917,car,frame_328,871,766,935,803
landmark_1918,car,frame_328,795,794,850,826
landmark_1919,house,frame_328,0,834,352,1007
landmark_1920,car,frame_328,504,804,559,846
landmark_1921,house,frame_328,727,812,1023,938
landmark_1922,house,frame_328,792,698,946,774
landmark_1923,house,frame_329,906,950,1455,1080
landmark_1924,car,frame_329,659,823,708,877
landmark_1925,house,frame_329,1102,788,1414,917
landmark_1926,house,frame_329,488,673,658,763
landmark_1927,car,frame_329,509,799,564,834
landmark_1928,house,frame_329,292,748,516,844
landmark_1929,car,frame_329,793,790,845,824
landmark_1930,car,frame_329,871,764,936,803
landmark_1931,house,frame_329,1550,733,1857,884
landmark_1932,house,frame_329,728,806,1025,930
landmark_1933,house,frame_329,0,828,355,1003
landmark_1934,house,frame_329,798,696,952,766
landmark_1935,house,frame_330,909,946,1452,1080
landmark_1936,car,frame_330,665,821,710,872
landmark_1937,house,frame_330,1094,790,1408,909
landmark_1938,house,frame_330,493,673,664,762
landmark_1939,car,frame_330,514,796,565,833
landmark_1940,house,frame_330,291,747,519,840
landmark_1941,car,frame_330,793,786,852,823
landmark_1942,house,frame_330,0,827,373,999
landmark_1943,house,frame_330,1557,731,1844,885
landmark_1944,car,frame_330,873,763,936,801
landmark_1945,house,frame_330,729,792,1026,922
landmark_1946,house,frame_330,799,695,955,768
landmark_1947,house,frame_330,1600,644,1793,702
landmark_1948,house,frame_331,904,940,1447,1080
landmark_1949,house,frame_331,499,667,674,757
landmark_1950,car,frame_331,666,816,712,869
landmark_1951,house,frame_331,1091,785,1403,905
landmark_1952,car,frame_331,517,790,564,831
landmark_1953,house,frame_331,276,745,517,837
landmark_1954,house,frame_331,0,827,378,990
landmark_1955,car,frame_331,794,786,850,820
landmark_1956,car,frame_331,875,761,941,801
landmark_1957,house,frame_331,1542,727,1834,868
landmark_1958,house,frame_331,729,786,1025,916
landmark_1959,house,frame_331,1542,879,1920,1077
landmark_1960,car,frame_331,683,729,732,759
landmark_1961,house,frame_332,900,931,1444,1080
landmark_1962,house,frame_332,1094,781,1397,901
landmark_1963,car,frame_332,668,813,713,863
landmark_1964,house,frame_332,502,667,680,754
landmark_1965,house,frame_332,0,822,373,988
landmark_1966,house,frame_332,292,741,522,836
landmark_1967,house,frame_332,1525,723,1830,862
landmark_1968,car,frame_332,526,791,567,829
landmark_1969,house,frame_332,728,776,1024,911
landmark_1970,car,frame_332,797,784,847,815
landmark_1971,house,frame_332,1523,860,1920,1077
landmark_1972,car,frame_332,876,761,937,799
landmark_1973,house,frame_332,802,670,1014,765
landmark_1974,house,frame_333,903,926,1447,1080
landmark_1975,house,frame_333,1096,781,1384,899
landmark_1976,car,frame_333,669,811,715,860
landmark_1977,house,frame_333,504,667,680,755
landmark_1978,house,frame_333,293,740,530,831
landmark_1979,house,frame_333,0,822,364,976
landmark_1980,car,frame_333,798,780,849,812
landmark_1981,house,frame_333,731,777,1023,904
landmark_1982,car,frame_333,876,760,936,798
landmark_1983,house,frame_333,1519,863,1920,1077
landmark_1984,car,frame_333,532,786,574,827
landmark_1985,house,frame_333,1529,720,1816,860
landmark_1986,house,frame_333,806,685,961,763
landmark_1987,house,frame_334,897,920,1455,1080
landmark_1988,house,frame_334,1085,775,1382,895
landmark_1989,house,frame_334,1,813,387,960
landmark_1990,car,frame_334,672,806,718,859
landmark_1991,house,frame_334,512,668,672,751
landmark_1992,house,frame_334,304,736,538,827
landmark_1993,car,frame_334,877,758,933,790
landmark_1994,car,frame_334,800,777,850,807
landmark_1995,car,frame_334,534,784,580,825
landmark_1996,house,frame_334,729,773,1021,900
landmark_1997,house,frame_334,1535,719,1794,851
landmark_1998,car,frame_334,1784,817,1839,859
landmark_1999,car,frame_334,703,724,748,759
landmark_2000,house,frame_334,1510,859,1920,1077
landmark_2001,house,frame_335,903,913,1459,1080
landmark_2002,house,frame_335,516,662,681,750
landmark_2003,car,frame_335,675,802,724,856
landmark_2004,house,frame_335,1090,776,1378,887
landmark_2005,car,frame_335,879,756,932,785
landmark_2006,house,frame_335,3,815,382,954
landmark_2007,house,frame_335,310,739,537,823
landmark_2008,car,frame_335,802,776,856,808
landmark_2009,house,frame_335,732,771,1019,899
landmark_2010,car,frame_335,533,784,583,824
landmark_2011,house,frame_335,1499,852,1920,1080
landmark_2012,house,frame_335,1530,723,1790,850
landmark_2013,house,frame_335,571,885,893,1078
landmark_2014,house,frame_335,808,675,1025,760
landmark_2015,house,frame_336,903,906,1454,1080
landmark_2016,house,frame_336,518,661,681,748
landmark_2017,house,frame_336,1089,769,1374,887
landmark_2018,car,frame_336,677,802,730,854
landmark_2019,house,frame_336,1495,846,1920,1080
landmark_2020,car,frame_336,879,755,935,785
landmark_2021,car,frame_336,536,782,580,822
landmark_2022,car,frame_336,803,774,857,805
landmark_2023,house,frame_336,5,808,407,944
landmark_2024,house,frame_336,319,737,541,821
landmark_2025,house,frame_336,1518,722,1780,849
landmark_2026,house,frame_336,735,772,1018,896
landmark_2027,house,frame_336,574,875,895,1080
landmark_2028,house,frame_336,809,679,960,763
landmark_2029,house,frame_337,909,903,1410,1079
landmark_2030,house,frame_337,518,660,681,748
landmark_2031,car,frame_337,679,798,734,849
landmark_2032,house,frame_337,1506,712,1763,841
landmark_2033,house,frame_337,1090,769,1365,881
landmark_2034,house,frame_337,332,732,549,823
landmark_2035,car,frame_337,880,752,940,780
landmark_2036,house,frame_337,741,766,1018,886
landmark_2037,car,frame_337,542,777,588,816
landmark_2038,car,frame_337,806,774,858,800
landmark_2039,house,frame_337,1489,839,1920,1078
landmark_2040,house,frame_337,524,868,894,1080
landmark_2041,house,frame_337,808,681,967,762
landmark_2042,house,frame_338,555,861,895,1079
landmark_2043,house,frame_338,914,896,1398,1076
landmark_2044,house,frame_338,520,658,685,748
landmark_2045,car,frame_338,684,797,732,846
landmark_2046,car,frame_338,878,748,935,782
landmark_2047,house,frame_338,1078,763,1361,874
landmark_2048,house,frame_338,338,733,547,815
landmark_2049,house,frame_338,1499,710,1756,836
landmark_2050,house,frame_338,748,770,1017,879
landmark_2051,car,frame_338,548,778,591,814
landmark_2052,house,frame_338,1486,835,1920,1078
landmark_2053,car,frame_338,809,778,854,798
landmark_2054,house,frame_338,807,675,962,750
landmark_2055,house,frame_339,914,892,1396,1076
landmark_2056,house,frame_339,560,853,896,1078
landmark_2057,house,frame_339,1084,756,1356,870
landmark_2058,house,frame_339,520,660,687,746
landmark_2059,car,frame_339,688,793,733,841
landmark_2060,house,frame_339,747,769,1020,877
landmark_2061,car,frame_339,882,745,938,780
landmark_2062,house,frame_339,344,734,544,815
landmark_2063,house,frame_339,1499,711,1749,838
landmark_2064,car,frame_339,550,774,597,810
landmark_2065,house,frame_339,135,800,434,913
landmark_2066,house,frame_339,804,676,964,757
landmark_2067,house,frame_339,1481,820,1851,1070
landmark_2068,house,frame_340,915,884,1391,1075
landmark_2069,house,frame_340,589,851,896,1077
landmark_2070,house,frame_340,1082,754,1352,868
landmark_2071,car,frame_340,691,790,735,839
landmark_2072,house,frame_340,750,767,1015,874
landmark_2073,car,frame_340,552,770,600,808
landmark_2074,car,frame_340,881,742,940,778
landmark_2075,house,frame_340,351,733,544,812
landmark_2076,house,frame_340,526,663,682,748
landmark_2077,house,frame_340,1498,710,1746,826
landmark_2078,house,frame_340,1471,818,1917,1064
landmark_2079,house,frame_340,811,677,958,747
landmark_2080,car,frame_340,871,742,951,775
landmark_2081,house,frame_341,915,876,1396,1080
landmark_2082,house,frame_341,591,843,899,1076
landmark_2083,car,frame_341,692,788,737,837
landmark_2084,house,frame_341,748,762,1018,870
landmark_2085,house,frame_341,527,657,686,741
landmark_2086,car,frame_341,556,766,606,806
landmark_2087,house,frame_341,1081,751,1343,858
landmark_2088,car,frame_341,881,742,938,776
landmark_2089,house,frame_341,352,728,554,810
landmark_2090,house,frame_341,1478,709,1742,831
landmark_2091,house,frame_341,810,674,959,749
landmark_2092,house,frame_342,910,871,1389,1080
landmark_2093,house,frame_342,568,836,897,1076
landmark_2094,car,frame_342,695,786,738,833
landmark_2095,house,frame_342,1079,754,1339,858
landmark_2096,house,frame_342,752,758,1014,862
landmark_2097,house,frame_342,532,656,687,740
landmark_2098,car,frame_342,564,766,607,803
landmark_2099,car,frame_342,884,741,936,774
landmark_2100,house,frame_342,1498,706,1725,821
landmark_2101,house,frame_342,366,726,567,807
landmark_2102,house,frame_342,814,675,961,744
landmark_2103,house,frame_343,915,867,1371,1075
landmark_2104,house,frame_343,564,834,897,1077
landmark_2105,house,frame_343,1079,752,1339,854
landmark_2106,house,frame_343,754,750,1013,860
landmark_2107,car,frame_343,697,784,740,829
landmark_2108,house,frame_343,543,655,688,742
landmark_2109,house,frame_343,1503,698,1724,821
landmark_2110,house,frame_343,368,727,570,807
landmark_2111,car,frame_343,887,741,937,773
landmark_2112,house,frame_343,815,672,961,744
landmark_2113,house,frame_344,566,836,898,1080
landmark_2114,house,frame_344,912,857,1374,1073
landmark_2115,car,frame_344,700,780,744,827
landmark_2116,house,frame_344,537,655,687,738
landmark_2117,house,frame_344,756,754,1016,855
landmark_2118,house,frame_344,1496,698,1720,821
landmark_2119,house,frame_344,1080,750,1335,847
landmark_2120,car,frame_344,882,741,938,773
landmark_2121,house,frame_344,813,670,957,745
landmark_2122,house,frame_344,372,722,573,802
landmark_2123,house,frame_345,572,831,896,1075
landmark_2124,house,frame_345,922,852,1363,1055
landmark_2125,car,frame_345,705,778,748,824
landmark_2126,house,frame_345,1071,745,1329,850
landmark_2127,house,frame_345,544,653,688,739
landmark_2128,house,frame_345,1495,697,1702,812
landmark_2129,house,frame_345,760,759,1015,851
landmark_2130,car,frame_345,881,740,945,773
landmark_2131,car,frame_345,568,768,606,800
landmark_2132,house,frame_345,816,668,963,742
landmark_2133,house,frame_346,584,828,899,1078
landmark_2134,house,frame_346,925,850,1361,1051
landmark_2135,car,frame_346,704,776,751,824
landmark_2136,house,frame_346,1478,696,1701,814
landmark_2137,house,frame_346,545,653,694,733
landmark_2138,house,frame_346,1071,745,1328,848
landmark_2139,house,frame_346,759,752,1001,847
landmark_2140,car,frame_346,882,735,939,766
landmark_2141,car,frame_346,575,758,615,798
landmark_2142,house,frame_346,820,668,960,741
landmark_2143,car,frame_346,937,934,985,989
landmark_2144,house,frame_347,578,822,903,1078
landmark_2145,house,frame_347,927,847,1358,1039
landmark_2146,car,frame_347,704,773,752,815
landmark_2147,house,frame_347,1474,694,1689,813
landmark_2148,house,frame_347,548,654,693,734
landmark_2149,house,frame_347,1070,743,1321,842
landmark_2150,house,frame_347,767,743,1012,845
landmark_2151,house,frame_347,390,717,592,796
landmark_2152,house,frame_347,817,668,965,743
landmark_2153,house,frame_348,587,820,905,1076
landmark_2154,house,frame_348,927,843,1353,1041
landmark_2155,car,frame_348,706,773,755,814
landmark_2156,house,frame_348,765,734,1001,843
landmark_2157,house,frame_348,1470,695,1679,811
landmark_2158,house,frame_348,551,654,693,731
landmark_2159,house,frame_348,1069,732,1317,831
landmark_2160,house,frame_348,395,714,595,796
landmark_2161,house,frame_348,820,665,953,742
landmark_2162,car,frame_348,723,700,761,736
landmark_2163,car,frame_348,883,732,946,760
landmark_2164,house,frame_349,603,817,907,1049
landmark_2165,house,frame_349,925,836,1343,1035
landmark_2166,car,frame_349,706,1043,804,1080
landmark_2167,car,frame_349,707,771,756,812
landmark_2168,house,frame_349,767,734,1014,837
landmark_2169,house,frame_349,558,652,692,729
landmark_2170,house,frame_349,820,665,953,743
landmark_2171,house,frame_349,1066,739,1316,832
landmark_2172,house,frame_349,403,714,614,798
landmark_2173,house,frame_349,1453,696,1679,805
landmark_2174,house,frame_350,609,811,909,1041
landmark_2175,house,frame_350,926,830,1330,1017
landmark_2176,car,frame_350,701,1036,812,1080
landmark_2177,house,frame_350,1459,685,1670,803
landmark_2178,car,frame_350,711,769,758,812
landmark_2179,house,frame_350,560,653,692,728
landmark_2180,house,frame_350,1068,726,1311,826
landmark_2181,house,frame_350,768,735,1011,835
landmark_2182,house,frame_350,819,665,953,743
landmark_2183,house,frame_350,409,715,615,793
landmark_2184,house,frame_351,927,827,1329,1012
landmark_2185,house,frame_351,615,810,907,1029
landmark_2186,car,frame_351,704,1023,820,1080
landmark_2187,house,frame_351,767,726,1011,829
landmark_2188,house,frame_351,560,653,694,725
landmark_2189,car,frame_351,715,759,758,808
landmark_2190,house,frame_351,1066,721,1314,825
landmark_2191,house,frame_351,824,662,966,742
landmark_2192,house,frame_352,617,807,911,1021
landmark_2193,house,frame_352,926,824,1327,1005
landmark_2194,car,frame_352,709,1016,823,1079
landmark_2195,house,frame_352,772,723,1011,827
landmark_2196,house,frame_352,558,652,692,727
landmark_2197,car,frame_352,721,759,761,805
landmark_2198,house,frame_352,1062,719,1310,827
landmark_2199,house,frame_352,826,664,971,743
landmark_2200,house,frame_352,433,711,590,777
landmark_2201,house,frame_353,618,805,911,1012
landmark_2202,house,frame_353,923,820,1328,1002
landmark_2203,car,frame_353,713,1006,827,1075
landmark_2204,house,frame_353,772,718,1008,827
landmark_2205,house,frame_353,562,654,693,725
landmark_2206,house,frame_353,1061,719,1310,816
landmark_2207,car,frame_353,722,760,764,802
landmark_2208,house,frame_353,1419,687,1645,788
landmark_2209,house,frame_354,630,801,912,998
landmark_2210,house,frame_354,926,817,1314,992
landmark_2211,car,frame_354,716,994,825,1061
landmark_2212,house,frame_354,1066,719,1291,813
landmark_2213,house,frame_354,0,837,342,1053
landmark_2214,house,frame_354,563,652,698,725
landmark_2215,house,frame_354,774,723,1005,823
landmark_2216,house,frame_354,829,663,967,737
landmark_2217,car,frame_354,886,722,949,754
landmark_2218,house,frame_354,426,708,610,774
landmark_2219,house,frame_355,630,795,910,990
landmark_2220,house,frame_355,931,813,1312,984
landmark_2221,car,frame_355,720,991,832,1051
landmark_2222,house,frame_355,564,648,707,724
landmark_2223,house,frame_355,1066,715,1291,812
landmark_2224,house,frame_355,21,835,352,1044
landmark_2225,house,frame_355,775,730,1007,817
landmark_2226,house,frame_355,828,661,965,737
landmark_2227,car,frame_355,467,1045,527,1080
landmark_2228,house,frame_356,634,791,914,987
landmark_2229,house,frame_356,928,808,1307,974
landmark_2230,car,frame_356,727,983,833,1040
landmark_2231,house,frame_356,779,726,1008,813
landmark_2232,house,frame_356,37,831,361,1041
landmark_2233,house,frame_356,565,648,708,720
landmark_2234,house,frame_356,1062,717,1296,807
landmark_2235,house,frame_356,828,662,963,736
landmark_2236,house,frame_357,634,787,912,975
landmark_2237,house,frame_357,933,804,1304,970
landmark_2238,car,frame_357,732,972,833,1035
landmark_2239,house,frame_357,780,728,1008,809
landmark_2240,house,frame_357,570,646,708,720
landmark_2241,house,frame_357,17,827,379,1026
landmark_2242,house,frame_357,1060,712,1279,803
landmark_2243,car,frame_357,1104,1046,1149,1080
landmark_2244,house,frame_357,1416,682,1623,780
landmark_2245,house,frame_357,831,663,965,733
landmark_2246,house,frame_358,928,799,1297,960
landmark_2247,house,frame_358,644,792,913,964
landmark_2248,car,frame_358,734,969,837,1025
landmark_2249,house,frame_358,0,816,378,1020
landmark_2250,house,frame_358,1062,713,1279,802
landmark_2251,house,frame_358,574,645,709,717
landmark_2252,house,frame_358,784,726,993,806
landmark_2253,car,frame_358,889,720,939,749
landmark_2254,house,frame_358,830,659,964,730
landmark_2255,house,frame_359,650,788,913,960
landmark_2256,house,frame_359,927,799,1294,954
landmark_2257,car,frame_359,740,961,835,1015
landmark_2258,house,frame_359,0,816,380,1015
landmark_2259,house,frame_359,1063,712,1278,797
landmark_2260,house,frame_359,569,644,725,715
landmark_2261,car,frame_359,1103,1024,1144,1062
landmark_2262,house,frame_359,1407,674,1615,780
landmark_2263,house,frame_359,832,654,970,729
landmark_2264,house,frame_359,830,654,1046,729
landmark_2265,car,frame_359,891,719,940,748
landmark_2266,house,frame_360,645,783,913,949
landmark_2267,house,frame_360,928,795,1289,952
landmark_2268,car,frame_360,742,951,836,1008
landmark_2269,house,frame_360,0,790,397,1008
landmark_2270,house,frame_360,557,644,721,718
landmark_2271,house,frame_360,794,720,1007,800
landmark_2272,house,frame_360,1064,711,1275,792
landmark_2273,house,frame_360,829,654,974,728
landmark_2274,car,frame_360,1101,1019,1140,1051
landmark_2275,house,frame_360,1406,672,1605,775
landmark_2276,house,frame_361,661,783,915,945
landmark_2277,house,frame_361,928,791,1281,951
landmark_2278,car,frame_361,743,946,845,1003
landmark_2279,house,frame_361,112,801,399,998
landmark_2280,house,frame_361,565,644,723,717
landmark_2281,house,frame_361,824,650,977,730
landmark_2282,house,frame_361,1059,706,1268,788
landmark_2283,house,frame_362,658,780,914,941
landmark_2284,house,frame_362,928,788,1277,944
landmark_2285,car,frame_362,745,939,846,997
landmark_2286,house,frame_362,571,642,727,715
landmark_2287,house,frame_362,150,792,414,976
landmark_2288,house,frame_363,654,773,917,932
landmark_2289,house,frame_363,925,786,1275,938
landmark_2290,car,frame_363,746,932,848,988
landmark_2291,house,frame_363,575,643,732,716
landmark_2292,house,frame_363,835,652,974,723
landmark_2293,house,frame_363,189,798,415,956
landmark_2294,house,frame_363,1058,704,1263,789
landmark_2295,house,frame_364,928,782,1271,933
landmark_2296,house,frame_364,664,770,917,927
landmark_2297,car,frame_364,753,922,850,982
landmark_2298,house,frame_364,576,641,723,721
landmark_2299,house,frame_364,835,652,977,721
landmark_2300,house,frame_364,834,651,1026,724
landmark_2301,house,frame_365,931,780,1261,921
landmark_2302,house,frame_365,671,771,919,923
landmark_2303,car,frame_365,757,920,852,974
landmark_2304,house,frame_365,582,641,733,714
landmark_2305,car,frame_365,1087,978,1126,1012
landmark_2306,house,frame_365,836,650,979,720
landmark_2307,house,frame_366,932,777,1256,912
landmark_2308,house,frame_366,679,762,916,914
landmark_2309,car,frame_366,758,913,855,968
landmark_2310,house,frame_366,587,639,728,718
landmark_2311,car,frame_366,1086,970,1124,1003
landmark_2312,house,frame_366,836,652,965,721
landmark_2313,house,frame_367,931,776,1251,907
landmark_2314,house,frame_367,682,761,916,918
landmark_2315,car,frame_367,762,908,853,961
landmark_2316,house,frame_367,594,640,738,710
landmark_2317,car,frame_367,885,1040,948,1078
landmark_2318,house,frame_367,836,650,973,719
landmark_2319,car,frame_367,454,851,517,893
landmark_2320,house,frame_368,932,775,1242,904
landmark_2321,house,frame_368,681,767,919,908
landmark_2322,car,frame_368,764,904,854,960
landmark_2323,car,frame_368,886,1028,951,1080
landmark_2324,car,frame_368,457,840,535,896
landmark_2325,house,frame_368,840,648,971,718
landmark_2326,house,frame_368,598,641,743,708
landmark_2327,car,frame_368,1083,959,1120,991
landmark_2328,house,frame_368,953,657,1046,723
landmark_2329,house,frame_369,690,756,920,900
landmark_2330,house,frame_369,933,773,1248,902
landmark_2331,car,frame_369,766,898,859,949
landmark_2332,car,frame_369,888,1014,952,1080
